St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,SOAN 248,A,,"Dying, Death, Bereavement",,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,HH 403 HH 403,"Leming, Michael"
C,SOAN 248,B,,"Dying, Death, Bereavement",,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Leming, Michael"
C,SOAN 261,A,,Gender/C-Cult/Persp,,1.00 ,N,HBS MCG,MWF 1255-0150PM,RNS 410,"Nordstrom-Loeb, Bruce"
C,SOAN 261,B,,Gender/C-Cult/Persp,,1.00 ,N,HBS MCG,MWF 0200-0255PM,RNS 410,"Nordstrom-Loeb, Bruce"
C,SOAN 262,,,Global Interdepend,,1.00 ,N,HBS MCG,MWF 0800-0855,RML 525,"Al Atiyat, Ibtesam"
C,SOAN 264,,,Race/Class-Am Culture,,1.00 ,N,HBS MCD,T 0935-1100 Th 0930-1050,HH 403 HH 403,"Thornhill, Theodore E."
C,SOAN 292,A,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,WRI,MWF 1045-1140,HH 302,"Williamson, Thomas A."
C,SOAN 292,B,,Anthropologic Theory Open to Sociology/Anthropology majors only. Prerequisite: One previous Sociology/Anthropology course.,,1.00 ,N,WRI,MWF 0200-0255PM,HH 302,"Williamson, Thomas A."
C,SOAN 294,,,Academic Internship,,0.50 ,Y,,,,Staff
C,SOAN 297,,,Top: Enviro Anthropology,,1.00 ,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 322 HH 322,"Keefe, Susi K."
O,SOAN 298,,,IS/,,1.00 ,N,,,,Staff
O,SOAN 371,A,,Found Soc Sci Resrch Open to Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00 ,N,ORC WRI,MWF 0800-0855,HH 302,"Sheppard, Ryan R."
C,SOAN 371,B,,Found Soc Sci Resrch Open to Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00 ,N,ORC WRI,MWF 0905-1000,HH 302,"Sheppard, Ryan R."
C,SOAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SOAN 398,,,IR/,,1.00 ,N,,,,Staff
C,SPAN 112,A,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,TOH 210,"Haugsland, Jessica A."
C,SPAN 112,B,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TOH 112,"Giannini, Claudia"
C,SPAN 112,C,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 308,"Giannini, Claudia"
C,SPAN 112,D,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 316,"Berry, Anne G."
C,SPAN 231,A,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 314,"Olson, Barbara"
C,SPAN 231,B,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0800-0855,TOH 310,"Haugsland, Jessica A."
C,SPAN 231,C,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,TOH 314,"Cropsey, Kris A."
C,SPAN 231,D,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0905-1000,TOH 114,"O'Conner, Jonathan P."
C,SPAN 231,E,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1045-1140,TOH 314,"Barnes-Karol, Gwendolyn"
C,SPAN 231,F,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1045-1140,TOH 114,"Strichartz, Ariel"
C,SPAN 231,G,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1150-1245PM,TOH 214,"O'Conner, Jonathan P."
C,SPAN 231,H,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1255-0150PM,TOH 308,"Haugsland, Jessica A."
C,SPAN 231,I,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 1255-0150PM,TOH 210,"Olson, Barbara"
C,SPAN 231,J,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 108,"Barnes-Karol, Gwendolyn"
C,SPAN 231,K,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,,MWF 0200-0255PM,TOH 210,"Olson, Barbara"
C,SPAN 232,A,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0800-0925 Th 0800-0920,TOH 314 TOH 314,"Narvaez, Leon"
C,SPAN 232,B,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 314 TOH 314,"Narvaez, Leon"
C,SPAN 232,C,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1045-1140,TOH 110,"Carullo, Sylvia"
C,SPAN 232,D,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 1255-0150PM,TOH 314,"Carullo, Sylvia"
C,SPAN 232,E,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S MCD,MWF 0200-0255PM,TOH 314,"Carullo, Sylvia"
O,SPAN 250,A,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0935-1100 Th 0930-1050,TOH 112 TOH 112,"Villate-Isaza, Alberto"
C,SPAN 250,B,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 1145-0110PM Th 1245-0205PM,TOH 112 TOH 112,"Barnes-Karol, Gwendolyn"
O,SPAN 250,C,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 0120-0245PM Th 0215-0335PM,TOH 112 TOH 112,"O'Conner, Jonathan P."
X,SPAN 273,,,Heritage/Hispanic US This course has been canceled.,,1.00 ,N,MCD,T 0935-1100 Th 0930-1050,TOH 210 TOH 210,Staff
C,SPAN 275,A,,Exploring Hispanic Lit,,1.00 ,N,ALS-L,T 1145-0110PM Th 1245-0205PM,TOH 314 TOH 314,"Villate-Isaza, Alberto"
C,SPAN 275,B,,Exploring Hispanic Lit,,1.00 ,N,ALS-L,T 0120-0245PM Th 0215-0335PM,TOH 314 TOH 314,"Villate-Isaza, Alberto"
C,SPAN 276,,,Spanish 1st/2nd Lang,,1.00 ,N,,MWF 1150-1245PM,TOH 314,"Cropsey, Kris A."
C,SPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 298,,,IS/,,1.00 ,N,,,,Staff
C,SPAN 313,,T,Lit/Soc/Sp: Didactic Lit,,1.00 ,N,ALS-L,T 0120-0245PM Th 0215-0335PM,TOH 108 TOH 108,"Narvaez, Leon"
C,SPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 398,,,IR/,,1.00 ,N,,,,Staff
C,SPAN 399,,S,Sem: Dictator South Cone,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 316 TOH 316,"Strichartz, Ariel"
O,STAT 110,,,"Prin of Statistics",,1.00 ,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Ziegler, Kathryn"
C,STAT 110,A,L,Prin of Statistics Lab,,0.00 ,N,,M 0800-0855,RML 115,"Ziegler, Kathryn"
C,STAT 110,B,L,Prin of Statistics Lab,,0.00 ,N,,M 0905-1000,RML 115,"Ziegler, Kathryn"
O,STAT 110,C,L,Prin of Statistics Lab,,0.00 ,N,,F 0800-0855,RML 115,"Ziegler, Kathryn"
O,STAT 110,D,L,Prin of Statistics Lab,,0.00 ,N,,F 0905-1000,RML 115,"Ziegler, Kathryn"
C,STAT 212,A,,Statistics for Science,,1.00 ,N,AQR,MWF 0905-1000,TOH 182,"Lane-Getaz, Sharon"
C,STAT 212,B,,Statistics for Science,,1.00 ,N,AQR,MWF 1045-1140,TOH 182,"Legler, Julie M."
C,STAT 212,C,,Statistics for Science,,1.00 ,N,AQR,MWF 1255-0150PM,TOH 182,"Legler, Julie M."
C,STAT 263,,,Statistics for Economics,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 307 HH 307,"Pomponio, Xun"
O,STAT 272,A,,Statistical Modeling Open to first-year students by permission only.,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Roback, Paul J."
X,STAT 272,B,,Statistical Modeling This course has been canceled.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,"Legler, Julie M."
O,STAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 298,,,IS/,,1.00 ,N,,,,Staff
C,STAT 322,,,Statistical Theory,,1.00 ,N,,MWF 1150-1245PM,TOH 182,"Ziegler, Kathryn"
O,STAT 390,,,Statistical Research,,0.50 ,N,,MWF 0200-0255PM,RNS 207,"Ziegler, Kathryn"
O,STAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 398,,,IR/,,1.00 ,N,,,,Staff
C,SWRK 221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00 ,N,WRI,MWF 0200-0255PM,RNS 208,"Carlsen, Mary"
C,SWRK 246,,,Hum Behav in Soc Env Only open to Juniors who meet the prerequisites.,,1.00 ,N,,MWF 1045-1140,HH 514,"Chandran, Devyani"
C,SWRK 254,,,Incl Pract: Ind/Fam Open to Junior Social Work majors only.,,1.00 ,N,ORC,T 0120-0245PM Th 0215-0335PM,RNS 204 RNS 204,"Lennox, Naurine"
C,SWRK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 298,,,IS/,,1.00 ,N,,,,Staff
O,SWRK 373,,,Culturally Comp Pract Open to Senior Social Work majors only.,,1.00 ,N,,MWF 0800-1000 MWF 1150-0150PM Th 0800-1050 Th 1130-0230PM,RNS 356A RNS 356A RNS 356A RNS 356A,"McKibbin, Laura E."
C,SWRK 380,,,Field Practicum Open to Senior Social Work majors only. Meets M-F from 8:00-5:00 and M from 7-10 p.m.,,2.50 ,N,,,,"Lennox, Naurine"
C,SWRK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 398,,,IR/,,1.00 ,N,,,,Staff
C,THEAT 100,,,Oral Interpretation,,1.00 ,N,ALS-A ORC,MWF 1255-0150PM,TB 227,"Wilson, Karen"
C,THEAT 110,,,Intro to Theater,,1.00 ,N,ALS-A MCD ORC,MWF 0905-1000,TB Kelsey,"Willcoxon, Jeanne I."
C,THEAT 115,,,Acting for Non-Majors,,1.00 ,N,ALS-A ORC,T 1145-0110PM Th 1245-0205PM,TB Haugen TB Haugen,"Freeman, Dona W."
C,THEAT 120,,,Public Speaking,,1.00 ,N,ORC,Th 0700-1000PM,TB 216,"Wartman, Michael"
C,THEAT 130,,,Intro to Acting,,1.00 ,N,ALS-A ORC,T 0120-0245PM Th 0215-0335PM,TB Haugen TB Haugen,"Freeman, Dona W."
C,THEAT 140,,,Intro to Design: Perform,,1.00 ,N,ALS-A,T 1145-0110PM Th 1245-0205PM,TB Green Rm TB Green Rm,"Bjorklund, Brian"
C,THEAT 180,,,Text and Performance,,1.00 ,N,ALS-L WRI,MWF 1045-1140,TB 216,"Willcoxon, Jeanne I."
C,THEAT 232,,,Beginning Stage Direction,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 124 RNS 124,"Gisselman, Gary C."
O,THEAT 233,A,,Thtr Prac: Act/Direct Registration by permission of instructor only.,,0.25 ,Y,,,,"Freeman, Dona W."
O,THEAT 233,B,,Thtr Prac: Act/Produc Registration by permission of instructor only.,,0.25 ,Y,,,,"Gisselman, Gary C."
C,THEAT 250,,,Lighting & Sound,,1.00 ,N,ALS-A,MWF 1255-0150PM,TB Haugen,"Bjorklund, Brian"
O,THEAT 253,,,Th Prac: Scenery/Light,,0.25 ,Y,,,,"Edwards, Todd F."
C,THEAT 270,,,Hist Theater-To 1700,,1.00 ,N,ALS-L HWC,MWF 0905-1000,TB 227,"Wilson, Karen"
O,THEAT 275,,,Writing for Performance,,1.00 ,N,ALS-A,MWF 1150-1245PM,TB 216,"Sonnega, William"
C,THEAT 294,,,Academic Internship,,1.00 ,Y,,,,"Wilson, Karen"
O,THEAT 298,,,IS/Postgrad Perspectives,,1.00 ,N,,,,"Freeman, Dona W."
O,THEAT 298,A,,IS/Preparing Performance,,1.00 ,N,,,,"Willcoxon, Jeanne I."
O,THEAT 298,B,,IS/The Acting Voice,,1.00 ,N,,,,"Wilson, Karen"
O,THEAT 298,C,,IS/Stage Mgmt/Production,,1.00 ,N,WRI,,,"Gisselman, Gary C."
C,THEAT 380,,T,Top: Who Owns the Arts Prerequisite: Completion of BTS-T requirement or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN ORC,MWF 1045-1140,TB 227,"Wilson, Karen"
C,THEAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,THEAT 398,,,IR/,,1.00 ,N,,,,Staff
C,WMNST 121,A,,Intro Womens Studies,,1.00 ,N,MCD WRI,MWF 0200-0255PM,RML 420,"Richards, Rebecca S."
C,WMNST 121,B,,Intro Womens Studies,,1.00 ,N,MCD WRI,MWF 1150-1245PM,BMC 101,"LeBlanc, Diane C."
C,WMNST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMNST 298,,,IS/,,1.00 ,N,,,,Staff
C,WMNST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMNST 398,,,IR/Af Wom Colonial Moment,,1.00 ,N,,,,"Iddrisu, Abdulai"
C,WRIT 107,A,,Intro/Academic Wri,,1.00 ,N,,MWF 0800-0855,RML 420,"Richards, Rebecca S."
C,WRIT 107,B,,Intro/Academic Wri,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TOH 214 TOH 214,"Campbell, Heather"
C,WRIT 110,A,,Skills in Composition,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,DC 204 DC 204,"Westerman, Molly"
C,WRIT 110,B,,Skills in Composition,,1.00 ,N,,MWF 1255-0150PM,BMC 102,"LeBlanc, Diane C."
C,WRIT 111,A,,First-Year Writing,,1.00 ,N,FYW,MWF 0905-1000,RML 420,"Trull, Mary E."
C,WRIT 111,B,,First-Year Writing,,1.00 ,N,FYW,MWF 0905-1000,RNS 297,"Beckman, Patricia"
C,WRIT 111,C,,First-Year Writing,,1.00 ,N,FYW,MWF 1045-1140,RML 420,"Titus, Mary"
C,WRIT 111,D,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,DC 204,"Richards, Rebecca S."
C,WRIT 111,E,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,RML 421,"Dunning, Jenny"
C,WRIT 111,F,,First-Year Writing,,1.00 ,N,FYW,MWF 1255-0150PM,TB 216,"Ananda-Owens, Kathryn"
C,WRIT 111,G,,First-Year Writing,,1.00 ,N,FYW,MWF 0200-0255PM,RML 520,"Mbele, Joseph L."
C,WRIT 111,H,,First-Year Writing,,1.00 ,N,FYW,MWF 0200-0255PM,RNS 206,"Kelly, Maria L."
C,WRIT 111,I,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,RML 520 RML 520,"Kwon Dobbs, Jennifer"
C,WRIT 111,J,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,TOH 308 TOH 308,"Longfellow, Stephen"
C,WRIT 111,K,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,RML 420 RML 420,"Allister, Mark"
C,WRIT 111,L,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Westerman, Molly"
C,WRIT 111,M,,First-Year Writing,,1.00 ,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 520 RML 520,"Hepburn, Joan"
C,WRIT 111,N,,First-Year Writing,,1.00 ,N,FYW,T 1145-0110PM Th 1245-0205PM,TOH 108 TOH 108,"Dalgaard, Bruce"
C,WRIT 111,O,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,TOH 182 TOH 182,"Westerman, Molly"
C,WRIT 111,P,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 520 RML 520,"Cherewatuk, Karen"
C,WRIT 111,Q,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 420 RML 420,"Naito, Jonathan T."
