St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,ESTH 238,,,Intro to Coaching,2 ,0.50 ,N,,MWF 0905-1000,SAC 103,"Olszewski, Jerry"
C,ESTH 255,,,Prev/Care Sport Injur Students in ESTH 255 must also register for one lab ESTH 255 AL or BL.,,1.00 ,N,,T 0800-0925 Th 0800-0920,SAC 112 SAC 112,"Hagen, Daniel"
C,ESTH 255,A,L,Prev/Care Sport Injur Lab,,0.00 ,N,,W 1150-1245PM,SAC Tr Rm,"Hagen, Daniel"
C,ESTH 255,B,L,Prev/Care Sport Injur Lab,,0.00 ,N,,W 1255-0150PM,SAC Tr Rm,"Hagen, Daniel"
C,ESTH 294,,,Academic Internship,,1.00 ,Y,,,,"Book, Cynthia"
O,ESTH 294,A,,Academic Internship,,0.50 ,Y,,,,"Hagen, Daniel"
O,ESTH 298,,,IS/Sports Psychology,,1.00 ,N,,,,"Olszewski, Jerry"
O,ESTH 335,,,Coaching Practicum,,0.25 ,N,,,,"Anderson, Kurt"
C,ESTH 375,,,Physiology/Exercise Students in ESTH 375 must also register for lab ESTH 375 L. Open to Juniors and Seniors only.,,1.00 ,N,,MWF 1045-1140,SAC 103,"Daymont, Christine"
C,ESTH 375,,L,Physiology/Exercise Lab,,0.00 ,N,,T 0800-1100,SAC 103,"Daymont, Christine"
O,ESTH 390,,,Exercise Sci Seminar,,1.00 ,N,WRI,MWF 1255-0150PM,SAC 103,"Book, Cynthia"
C,ESTH 394,,,Academic Internship,,1.00 ,Y,,,,"Olszewski, Jerry"
O,ESTH 394,A,,Academic Internship,,1.00 ,Y,,,,"Book, Cynthia"
O,ESTH 398,,,IR/,,1.00 ,N,,,,Staff
O,ESTH 398,A,,IR/Audience Effects,,1.00 ,N,WRI,,,"Book, Cynthia"
O,ESTH 398,B,,IR/Mouthguard Study,,1.00 ,N,,,,"Book, Cynthia"
O,ESTH 398,C,,IR/Curriculum Development,,1.00 ,N,,,,"Book, Cynthia"
C,FAMST 242,,,Family Relationships This course has class year limits. Not open to First-Year Students.,,1.00 ,N,,MWF 1045-1140,HH 317,"Klempnauer, Stacey L."
C,FAMST 253,,,Human Sexuality This course has class year limits. Open to Seniors and Juniors only.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Chandran, Devyani"
C,FAMST 294,,,Academic Internship,,1.00 ,Y,,,,"Gross, Dana"
O,FAMST 294,A,,Academic Internship,,0.50 ,Y,,,,"Carlsen, Mary"
O,FAMST 298,,,IS/,,1.00 ,N,,,,Staff
O,FAMST 391,,,Sr Sem: Familes in Trans Open to Senior and Junior Family Studies concentrators only.,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 514 HH 514,"McKibbin, Laura E."
C,FAMST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FAMST 398,,,IR/,,1.00 ,N,,,,Staff
C,FILM 101,,,Intro to Film Studies Film screenings Monday evenings from 7-10 p.m.,,1.00 ,N,ALS-A,MWF 1255-0150PM M 0700-1000PM,TB 216 HH 501,"Feeney, Megan J."
C,FILM 215,,,American Film Realism Film screenings Monday evenings from 7-10 p.m.,,1.00 ,N,ALS-A,M 0700-1000PM T 1145-0110PM Th 1245-0205PM,RNS 310 TB 227 TB 227,"Borden, Amy E."
O,FILM 294,,,Academic Internship,,0.50 ,N,,,,"Sonnega, William"
O,FILM 298,,,IS/Documentary Production,,1.00 ,N,,,,"Sonnega, William"
O,FILM 310,,,Filmmakers/Film Theorists Film screenings Monday evenings from 7-10 p.m.,,1.00 ,N,ALS-A WRI,M 0700-1000PM T 0120-0245PM Th 0215-0335PM,HH 403 DC 204 DC 204,"Borden, Amy E."
C,FREN 112,A,,Beginning French II,,1.00 ,N,,MWF 1045-1140,TOH 308,"Hoy, Lise R."
C,FREN 112,B,,Beginning French II,,1.00 ,N,,MWF 0200-0255PM,TOH 308,"Hoy, Lise R."
C,FREN 231,,,Intermed French I,,1.00 ,N,,MWF 0905-1000,TOH 308,"Bekhechi, Amine R."
C,FREN 232,A,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 0800-0855,TOH 308,"Biem, Jean E."
C,FREN 232,B,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 1150-1245PM,TOH 308,"Hoy, Lise R."
C,FREN 232,C,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 0200-0255PM,TOH 210,"Barjasteh, Jolene"
C,FREN 253,A,,Intro Literary Analy,,1.00 ,N,ALS-L FOL-F,T 0935-1100 Th 0930-1050,TOH 310 TOH 310,"Barjasteh, Jolene"
C,FREN 253,B,,Intro Literary Analy,,1.00 ,N,ALS-L FOL-F,T 1145-0110PM Th 1245-0205PM,TOH 310 TOH 310,"Barjasteh, Jolene"
O,FREN 271,,,Fr World: The Caribbean,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TOH 310 TOH 310,"Biem, Jean E."
C,FREN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FREN 298,,,IS/,,1.00 ,N,,,,Staff
O,FREN 373,,,Genre: N African Novel,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 108 TOH 108,"Bekhechi, Amine R."
C,FREN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FREN 398,,,IR/,,1.00 ,N,,,,Staff
O,FREN 398,A,,IR/Prin of Trans Fr/Engl,,1.00 ,N,,,,"Allen, Wendy"
C,GCON 116,A,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 514,"Barbour, John"
C,GCON 116,B,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 515,"Grenberg, Jeanine"
C,GCON 116,C,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 516,"Howe, Timothy R."
C,GCON 116,D,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,RNS 124,"Galbraith, Elizabeth C."
C,GCON 116,E,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,TOH 200,"Gisselman, Gary C."
C,GCON 116,F,,Medieval Synthesis Open to Great Conversation students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,TOH 300,"Soderlind, Steve"
C,GCON 218,A,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 514,"Brunelle, Christopher M."
C,GCON 218,B,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 515,"Carrington, J. L."
C,GCON 218,C,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 516,"Thompson, Nancy M."
C,GCON 218,D,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 421,"Beckman, Patricia"
C,GCON 218,E,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 515,"Wells, Colin"
C,GCON 218,F,,Dissenters/Defenders Open to Great Conversation students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 525,"Willcoxon, Jeanne I."
O,GCON 398,,,IR/Great Modern Works,,1.00 ,N,,,,"Wilson, Charles"
O,GERM 112,A,,Beginning German II,,1.00 ,N,,MWF 0800-0855,TOH 212,"Achberger, Karen R."
C,GERM 112,B,,Beginning German II,,1.00 ,N,,MWF 1255-0150PM,TOH 212,"Achberger, Karen R."
O,GERM 232,A,,Intermed German II,,1.00 ,N,FOL-G,MWF 0905-1000,TOH 212,"Rippley, Lavern"
C,GERM 232,B,,Intermed German II,,1.00 ,N,FOL-G,MWF 1045-1140,TOH 212,"Fink, Karl"
O,GERM 252,,,Exploring Non-Fiction,,1.00 ,N,FOL-G,MWF 0800-0855,TOH 300,"Rippley, Lavern"
O,GERM 270,,T,Top: Germ in Profess,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 308 TOH 308,"Fink, Karl"
C,GERM 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 298,,,IS/Archival German,,1.00 ,N,,,,"Fink, Karl"
C,GERM 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 398,,,IR/German Militarism,,1.00 ,N,,,,"Fink, Karl"
O,GERM 398,A,,IR/Language & Philosophy,,1.00 ,N,,,,"Fink, Karl"
O,GREEK 112,,,Beginning Greek II,,1.00 ,N,,MWF 0800-0855,TOH 316,"Reece, Steve T."
O,GREEK 253,,,New Testament Greek,,1.00 ,N,ALS-L FOL-K,MWF 0905-1000,TOH 300,"Reece, Steve T."
C,GREEK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 298,,,IS/,,1.00 ,N,,,,Staff
C,GREEK 373,,,Greek Historians,,1.00 ,N,FOL-K,,,"Caldesi-Valeri, Valerio"
C,GREEK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 398,,,IR/Evolution of Sirens,,1.00 ,N,,,,"Reece, Steve T."
C,HIST 111,,,Viking/Medieval Scand Open to first-year students only.,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,HH 317 HH 317,"Nichol, Todd W."
C,HIST 122,,,Europe-Great War Open to first-year students only.,,1.00 ,N,HWC,T 0120-0245PM Th 0215-0335PM,HH 302 HH 302,"Peters, Dolores"
C,HIST 126,,,Conquest and Colonization Open to first-year students only.,,1.00 ,N,MCG WRI,T 0935-1100 Th 0930-1050,HH 515 HH 515,"DeLaney, Jeane"
C,HIST 182,A,,America Since WW II Open to first-year students only.,,1.00 ,N,HWC MCD WRI,MWF 0905-1000,HH 515,"Kutulas, Judy"
C,HIST 182,B,,America Since WW II Open to first-year students only.,,1.00 ,N,HWC MCD WRI,MWF 1255-0150PM,HH 322,"Kutulas, Judy"
X,HIST 188,,T,Top:Perils of Prosperity Open to first-year students only. This course has been canceled.,,1.00 ,N,HWC WRI,MWF 1255-0150PM,,"Farrell, James"
C,HIST 191,,,Eur/Reform/Modern,,1.00 ,N,HWC,MWF 1150-1245PM,HH 403,"Kuxhausen, Anna"
C,HIST 195,,,Global 1500-Present,,1.00 ,N,MCG,MWF 1045-1140,BMC 111,"Iddrisu, Abdulai"
C,HIST 199,,,America After 1865,,1.00 ,N,HWC MCD,MWF 0905-1000,TOH 210,"Fure-Slocum, Eric J."
C,HIST 204,,,Ancient: Rome,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
C,HIST 210,,S,"Sem: France in WWII Intended for Sophomore History majors, but others may also register.",,1.00 ,N,ALS-L HWC WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Peters, Dolores"
C,HIST 217,,,Age of Renaissance,,1.00 ,N,HWC ORC,MWF 0200-0255PM,HH 514,"Carrington, J. L."
C,HIST 220,,,Modern Britain,,1.00 ,N,HWC,MWF 1045-1140,RML 577,"De Krey, Gary"
C,HIST 231,,,20th Century Russia,,1.00 ,N,HWC,MWF 0905-1000,TOH 108,"Kuxhausen, Anna"
O,HIST 231,,F,FLC - Russian,,0.25 ,N,,,,"Kuxhausen, Anna"
C,HIST 245,,,Env History/Latin America,,1.00 ,N,MCG ORC,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"DeLaney, Jeane"
C,HIST 270,,S,"Sem: Franklin's Amer Intended for sophomore History majors, but others may also register.",,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,HH 514 HH 514,"Hahn, Steven C."
C,HIST 272,,,Women in America,,1.00 ,N,HWC MCD,MWF 1045-1140,HH 501,"Kutulas, Judy"
C,HIST 275,,,Am. Environmental History,,1.00 ,N,HWC,MWF 0905-1000,HH 403,"Farrell, James"
C,HIST 282,,T,Top: West/Lewis & Clark,,1.00 ,N,MCD,MWF 1150-1245PM,HH 317,"Hahn, Steven C."
C,HIST 292,,,Muslim Societies/Sub-Saha,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,HH 413 HH 413,"Iddrisu, Abdulai"
C,HIST 294,,,Academic Internship,,1.00 ,Y,,,,"Hahn, Steven C."
O,HIST 294,A,,Academic Internship,,0.50 ,Y,,,,"Kutulas, Judy"
O,HIST 294,B,,Academic Internship,,0.50 ,Y,,,,"Peters, Dolores"
O,HIST 294,C,,Academic Internship,,1.00 ,Y,,,,"Fure-Slocum, Eric J."
O,HIST 296,,,Med Vocation/Hist Context,,1.00 ,N,HWC,MWF 1255-0150PM,HH 317,"Peters, Dolores"
O,HIST 298,,,IS/The American Narrative,,1.00 ,N,,,,"Kutulas, Judy"
O,HIST 298,A,,IS/Norwegian Emigration,,1.00 ,N,,,,"Nichol, Todd W."
O,HIST 298,B,,IS/Law in Early America,,1.00 ,N,,,,"Hahn, Steven C."
C,HIST 310,,S,Sem: Medieval Italy,,1.00 ,N,ORC WRI,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Carrington, J. L."
C,HIST 370,,S,Sem: American Rev,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 516 HH 516,"Hahn, Steven C."
C,HIST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 397,,S,Sem: Hist Res Workshop,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,HH 515 HH 515,"Fure-Slocum, Eric J."
O,HIST 398,,,IR/Age of the Diadochoi,,1.00 ,N,,,,"Howe, Timothy R."
O,HIST 398,A,,IR/SE Asia/Cold War,,1.00 ,N,,,,"Entenmann, Robert"
O,HIST 398,B,,IR/Decolonization Vietnam,,1.00 ,N,,,,"Peters, Dolores"
C,HSPST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 298,,,IS/,,1.00 ,N,,,,Staff
C,HSPST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 398,,,IR/,,1.00 ,N,,,,Staff
C,ID 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 298,,,IS/AM Influence/Mid East,,1.00 ,N,,,,"Schillinger, Jamie A."
C,ID 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 398,,,IR/Lang & Power in Spain,,1.00 ,N,,,,"Cropsey, Kris A."
O,ID 398,A,,IR/Computers in China,,1.00 ,N,WRI,,,"Wan, Pin Pin"
C,IDFA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 298,,,IS/,,1.00 ,N,,,,Staff
C,IDFA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 398,,,IR/,,1.00 ,N,,,,Staff
O,IS 201,,T,Top: Pwr Comptg-All Disc Not open to first-year students. Students must contact the instructor (email: rab) for permission to register for this course.,,1.00 ,N,WRI,MWF 0200-0255PM,RNS 202,"Brown, Richard"
O,IS 201,A,L,Pwr Comptg Lab,,0.00 ,N,,MWF 0115-0200PM,RNS 202,"Brown, Richard"
C,IS 201,B,L,Pwr Comptg Lab,,0.00 ,N,,MWF 0255-0340PM,RNS 202,"Brown, Richard"
C,IS 214,,T,Top: Music in Film Not open to first-year students.,,1.00 ,N,ALS-A ORC,MWF 0200-0255PM,RNS 190,"Merritt, Justin W."
C,IS 218,,T,Top: Chron-Am Immig Exper Not open to first-year students.,,1.00 ,N,ALS-L HWC WRI,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Zempel, Solveig"
C,IS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 298,,,IS/Intermediate Turkish,,1.00 ,N,,,,"Debska-McWilliams, Renata"
C,IS 392,,,Senior Project II Open to senior majors only. Approval of web portfolio required. Closed during web registration.,,1.00 ,N,,,,Staff
C,IS 392,A,,Senior Project II,,1.00 ,N,,,,"Beussman, Douglas J."
C,IS 392,B,,Senior Project II,,1.00 ,N,,,,"Schuurman, Douglas"
C,IS 392,C,,Senior Project II,,1.00 ,N,,,,"Giannini, John"
C,IS 392,D,,Senior Project II,,1.00 ,N,,,,"Chiappari, Christopher L."
C,IS 392,E,,Senior Project II,,1.00 ,N,,,,"Lott, Anthony"
C,IS 392,F,,Senior Project II,,1.00 ,N,,,,"Sonnega, William"
C,IS 392,G,,Senior Project II,,1.00 ,N,,,,"Campbell, Heather"
C,IS 392,H,,Senior Project II,,1.00 ,N,,,,"Fure-Slocum, Eric J."
C,IS 392,I,,Senior Project II,,1.00 ,N,,,,"Broner, Maggie"
C,IS 392,J,,Senior Project II,,1.00 ,N,,,,"Farrell, James"
C,IS 392,K,,Senior Project II,,1.00 ,N,,,,"Muir, Sian E."
C,IS 392,L,,Senior Project II,,1.00 ,N,,,,"Alvarez, Guido"
C,IS 392,M,,Senior Project II,,1.00 ,N,,,,"Soderlind, Steve"
C,IS 392,N,,Senior Project II,,1.00 ,N,,,,"Edwards, Todd F."
C,IS 392,O,,Senior Project II,,1.00 ,N,,,,"Chandran, Devyani"
C,IS 394,,,Academic Internship,,1.00 ,Y,,,,"Beussman, Douglas J."
O,IS 398,,,IR/,,1.00 ,N,,,,Staff
O,JAPAN 112,A,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1045-1140,TOH 310,"Hoogenboom, Tomoko"
O,JAPAN 112,B,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 310,"Hoogenboom, Tomoko"
O,JAPAN 112,A,L,Beginning Japanese II Lab,,0.00 ,N,,Th 0825-0920,TOH 175,"Hoogenboom, Tomoko"
O,JAPAN 112,B,L,Beginning Japanese II Lab,,0.00 ,N,,Th 0930-1025,TOH 175,"Hoogenboom, Tomoko"
O,JAPAN 232,A,,Intermed Japanese II Students in Japanese 232A must also register for one lab Japanese 232 AL or BL.,,1.00 ,N,FOL-J,MWF 1255-0150PM,TOH 310,"Ito, Rika"
O,JAPAN 232,B,,Intermed Japanese II Students in Japanese 232A must also register for one lab Japanese 232 AL or BL.,,1.00 ,N,FOL-J,MWF 0200-0255PM,TOH 310,"Ito, Rika"
O,JAPAN 232,A,L,Intermed Japanese II Lab,,0.00 ,N,,T 0830-0925,TOH 153,"Ito, Rika"
O,JAPAN 232,B,L,Intermed Japanese II Lab,,0.00 ,N,,T 0935-1030,TOH 153,"Ito, Rika"
O,JAPAN 252,,,Advanced Japanese II,,1.00 ,N,FOL-J,MWF 0200-0255PM,TOH 200,"Akimoto, Hiroe"
C,JAPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,JAPAN 300,,,Special Topics/Japanese,,1.00 ,N,,MWF 0800-0855,TOH 200,"Ito, Rika"
C,JAPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,LATIN 112,A,,Beginning Latin II,,1.00 ,N,,MWF 1150-1245PM,TOH 110,"Caldesi-Valeri, Valerio"
O,LATIN 112,B,,Beginning Latin II,,1.00 ,N,,MWF 0200-0255PM,TOH 110,"Reece, Steve T."
O,LATIN 235,,,Medieval Latin,,1.00 ,N,ALS-L FOL-L,MWF 1045-1140,TOH 110,"Brunelle, Christopher M."
C,LATIN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 298,,,IS/,,1.00 ,N,,,,Staff
O,LATIN 377,,,Latin Satire,,1.00 ,N,FOL-L,T 0935-1100 Th 0930-1050,TOH 300 TOH 300,"Groton, Anne"
C,LATIN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 398,,,IR/,,1.00 ,N,,,,Staff
C,MATH 117,,,Gateways/Mathematics,,1.00 ,N,AQR,MWF 1045-1140,RNS 204,"Pierce, Ian"
C,MATH 120,A,,Calculus I,,1.00 ,N,AQR,MWF 1045-1140,RNS 206,"Taipale, Kaisa"
C,MATH 120,B,,Calculus I,,1.00 ,N,AQR,MWF 1150-1245PM,TOH 184,"Taipale, Kaisa"
C,MATH 120,C,,Calculus I,,1.00 ,N,AQR,MWF 0200-0255PM,TOH 184,"Blanchard, Peter F."
C,MATH 126,A,,Calculus II,,1.00 ,N,AQR,MWF 0905-1000,RNS 204,"Blanchard, Peter F."
C,MATH 126,B,,Calculus II,,1.00 ,N,AQR,MWF 1150-1245PM,RNS 204,"Pierce, Ian"
O,MATH 126,C,,Calculus II,,1.00 ,N,AQR,MWF 1255-0150PM,TOH 184,"Blanchard, Peter F."
O,MATH 220,A,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0800-0855,TOH 186,"Smith, Kay E."
O,MATH 220,B,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 204,"Berliner, Adam H."
O,MATH 220,C,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 204,"Berliner, Adam H."
O,MATH 220,D,,Elem Linear Algebra,,1.00 ,N,AQR,T 0935-1100 Th 0930-1050,TOH 184 TOH 184,"Matsuura, Ryota"
C,MATH 226,A,,Multivariable Calc,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 204 RNS 204,"McDougall, Adam C."
C,MATH 226,B,,Multivariable Calc,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 204 RNS 204,"McDougall, Adam C."
C,MATH 230,A,,Differential Equations I,,1.00 ,N,,T 0800-0925 Th 0800-0920,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH 230,B,,Differential Equations I,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH 236,,,Math of Biology,,1.00 ,N,,MWF 0200-0255PM,TOH 186,"Vandiver, Rebecca M."
C,MATH 242,,,Modern Computational Math,,1.00 ,N,,MWF 1045-1140,TOH 184,"McKelvey, Steven"
C,MATH 244,A,,Real Analysis I,,1.00 ,N,WRI,MWF 1150-1245PM,RNS 206,"Hanson, Bruce"
C,MATH 244,B,,Real Analysis I,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 206,"Hanson, Bruce"
C,MATH 252,A,,Abstract Algebra I,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 184 TOH 184,"Dietz, Jill"
O,MATH 252,B,,Abstract Algebra I,,1.00 ,N,WRI,MWF 0905-1000,TOH 186,"Smith, Kay E."
C,MATH 262,,,Probability Theory,,1.00 ,N,,MWF 0800-0855,RNS 204,"McDougall, Adam C."
C,MATH 266,,,Operations Research,,1.00 ,N,,MWF 0905-1000,RNS 206,"McKelvey, Steven"
C,MATH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 298,,,IS/,,1.00 ,N,,,,Staff
C,MATH 340,A,,Complex Analysis Seniors must be pre-approved by MSCS chair for this course.,,1.00 ,N,,T 0800-0925 Th 0800-0920,RNS 210 RNS 210,"Zorn, Paul"
C,MATH 340,B,,Complex Analysis,,1.00 ,N,,T 0800-0925 Th 0800-0920,TOH 186 TOH 186,"Hanson, Bruce"
C,MATH 364,,,Combinatorics,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 186 TOH 186,"Berliner, Adam H."
O,MATH 382,A,S,Sem: Algebraic Geometry Seniors must be pre-approved by MSCS chair for this course.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 186 TOH 186,"Taipale, Kaisa"
C,MATH 382,B,S,Sem: Pure Closed during web registration.,,1.00 ,N,,MWF 0800-0855,TOH 184,Staff
C,MATH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 398,,,IR/Differential Geometry,,1.00 ,N,,,,"Taipale, Kaisa"
O,MATH 398,A,,IR/Functional Analysis,,1.00 ,N,,,,"Hanson, Bruce"
O,MATH 398,B,,IR/Braess's Paradox,,1.00 ,N,,,,"McKelvey, Steven"
O,MATH 398,C,,IR/Chern Classes & M2,,1.00 ,N,,,,"Taipale, Kaisa"
O,MATH 398,D,,IR/Functional Analysis II,,1.00 ,N,,,,"Pierce, Ian"
O,MATH 398,E,,IR/Photoreceptor Modeling,,1.00 ,N,,,,"Vandiver, Rebecca M."
O,MATH 398,F,,IR/Mathematical Logic,,1.00 ,N,,,,"Smith, Kay E."
C,MEDIA 160,A,,Mass Media This course has class year limits.,,1.00 ,N,MCD ORC,T 0935-1100 Th 0930-1050,TB 216 TB 216,"Sonnega, William"
C,MEDIA 160,B,,Mass Media This course has class year limits.,,1.00 ,N,MCD ORC,MWF 1150-1245PM,TB 216,"Feeney, Megan J."
C,MEDIA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MEDIA 294,A,,Academic Internship,,0.50 ,Y,,,,"Hill, Jan C."
O,MEDIA 298,,,IS/Documentary Production,,1.00 ,N,,,,"Sonnega, William"
O,MEDIA 298,A,,IS/History Social Media,,1.00 ,N,,,,"Sonnega, William"
O,MEDIA 360,,T,Top: Media and Religion,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TB 216 TB 216,"Sonnega, William"
C,MEDIA 394,,,Academic Internship,,1.00 ,Y,,,,"Sonnega, William"
O,MEDIA 394,A,,Academic Internship,,1.00 ,Y,,,,"Hill, Jan C."
O,MEDIA 398,,,IR/,,1.00 ,N,,,,Staff
O,MEDVL 398,,,IR/Jews of England,,1.00 ,N,,,,"Carrington, J. L."
C,MGMT 225,A,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 210 RNS 210,"Mader, James"
C,MGMT 225,B,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 210 RNS 210,"Mader, James"
C,MGMT 229,,,Arts Management Not open to first-year students.,,1.00 ,N,HBS,MWF 0905-1000,RML 525,"Muir, Sian E."
O,MGMT 237,,,Managerial/Cost Acct Not open to first-year students.,,1.00 ,N,,MWF 0200-0255PM,HH 501,"Hirsch, Richard M."
C,MGMT 250,,,Marketing Not open to first-year students.,,1.00 ,N,HBS,MWF 0800-0855,RML 525,"Muir, Sian E."
C,MGMT 251,A,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 1255-0150PM,RNS 290,"Goedde, Richard"
C,MGMT 251,B,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 0200-0255PM,RNS 290,"Goedde, Richard"
O,MGMT 252,,,Legal Aspects of Bus Not open to first-year students.,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 403 HH 403,"Ophaug, John M."
C,MGMT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MGMT 298,,,IS/,,1.00 ,N,,,,Staff
O,MGMT 380,,,Investments Not open to first-year students.,,1.00 ,N,,MWF 1045-1140,TOH 214,"Goedde, Richard"
C,MGMT 383,,,Mgmt Policy & Strat Not open to first-year students.,,1.00 ,N,,MWF 1150-1245PM,HH 307,"Muir, Sian E."
C,MGMT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MGMT 398,,,IR/,,1.00 ,N,,,,Staff
C,MUSIC 114,A,,Theory & Aural Skills II,,1.00 ,N,,MWF 0800-0855 T 0800-0925 Th 0800-0920,CHM 224 CHM 224 CHM 224,"Merritt, Justin W."
C,MUSIC 114,B,,Theory & Aural Skills II,,1.00 ,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 224 CHM 224 CHM 224,"Ramirez, Catherine"
C,MUSIC 114,C,,Theory & Aural Skills II,,1.00 ,N,,MWF 1045-1140 T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224 CHM 224,"Amundson, Steven"
